Case,case_id,bug_id,group,family,test,seed,source_run_dir,source_package,source_case
888,case_888,bug_073,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12908,,coverage64_release_20260827_v5.tar.gz,case_138
889,case_889,bug_073,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12907,,coverage64_release_20260827_v5.tar.gz,case_137
890,case_890,bug_073,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12906,,coverage64_release_20260827_v5.tar.gz,case_136
891,case_891,bug_072,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12817,,coverage64_release_20260827_v5.tar.gz,case_135
892,case_892,bug_072,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12816,,coverage64_release_20260827_v5.tar.gz,case_134
893,case_893,bug_072,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12810,,coverage64_release_20260827_v5.tar.gz,case_133
894,case_894,bug_072,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12809,,coverage64_release_20260827_v5.tar.gz,case_132
895,case_895,bug_072,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12808,,coverage64_release_20260827_v5.tar.gz,case_131
896,case_896,bug_072,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12807,,coverage64_release_20260827_v5.tar.gz,case_130
897,case_897,bug_041,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12013,,coverage64_release_20260827_v5.tar.gz,case_13
898,case_898,bug_072,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12806,,coverage64_release_20260827_v5.tar.gz,case_129
899,case_899,bug_072,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12804,,coverage64_release_20260827_v5.tar.gz,case_128
900,case_900,bug_072,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12803,,coverage64_release_20260827_v5.tar.gz,case_127
901,case_901,bug_054,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12520,,coverage64_release_20260827_v5.tar.gz,case_126
902,case_902,bug_054,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12519,,coverage64_release_20260827_v5.tar.gz,case_125
903,case_903,bug_054,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12514,,coverage64_release_20260827_v5.tar.gz,case_124
904,case_904,bug_054,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12510,,coverage64_release_20260827_v5.tar.gz,case_123
905,case_905,bug_053,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12410,,coverage64_release_20260827_v5.tar.gz,case_122
906,case_906,bug_072,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12802,,coverage64_release_20260827_v5.tar.gz,case_121
907,case_907,bug_072,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12801,,coverage64_release_20260827_v5.tar.gz,case_120
908,case_908,bug_041,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12012,,coverage64_release_20260827_v5.tar.gz,case_12
909,case_909,bug_071,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12720,,coverage64_release_20260827_v5.tar.gz,case_119
910,case_910,bug_071,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12719,,coverage64_release_20260827_v5.tar.gz,case_118
911,case_911,bug_071,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12718,,coverage64_release_20260827_v5.tar.gz,case_117
912,case_912,bug_071,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12717,,coverage64_release_20260827_v5.tar.gz,case_116
913,case_913,bug_071,coverage64,validated_or_probe_candidate,riscv_rv32im_instr_test,12716,,coverage64_release_20260827_v5.tar.gz,case_115
914,case_914,bug_071,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12715,,coverage64_release_20260827_v5.tar.gz,case_114
915,case_915,bug_071,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12714,,coverage64_release_20260827_v5.tar.gz,case_113
916,case_916,bug_071,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12713,,coverage64_release_20260827_v5.tar.gz,case_112
917,case_917,bug_071,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12712,,coverage64_release_20260827_v5.tar.gz,case_111
918,case_918,bug_071,coverage64,validated_or_probe_candidate,riscv_rand_instr_test,12711,,coverage64_release_20260827_v5.tar.gz,case_110
919,case_919,bug_041,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12011,,coverage64_release_20260827_v5.tar.gz,case_11
920,case_920,bug_071,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12710,,coverage64_release_20260827_v5.tar.gz,case_109
921,case_921,bug_071,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12709,,coverage64_release_20260827_v5.tar.gz,case_108
922,case_922,bug_071,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12708,,coverage64_release_20260827_v5.tar.gz,case_107
923,case_923,bug_071,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12707,,coverage64_release_20260827_v5.tar.gz,case_106
924,case_924,bug_071,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12706,,coverage64_release_20260827_v5.tar.gz,case_105
925,case_925,bug_071,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12705,,coverage64_release_20260827_v5.tar.gz,case_104
926,case_926,bug_071,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12704,,coverage64_release_20260827_v5.tar.gz,case_103
927,case_927,bug_071,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12703,,coverage64_release_20260827_v5.tar.gz,case_102
928,case_928,bug_071,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12702,,coverage64_release_20260827_v5.tar.gz,case_101
929,case_929,bug_071,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12701,,coverage64_release_20260827_v5.tar.gz,case_100
930,case_930,bug_041,coverage64,validated_or_probe_candidate,riscv_machine_mode_rand_test,12010,,coverage64_release_20260827_v5.tar.gz,case_10
931,case_931,bug_041,coverage64,validated_or_probe_candidate,riscv_arithmetic_basic_test,12001,,coverage64_release_20260827_v5.tar.gz,case_1
932,case_932,bug_225,mdu,rem_div_zero_result_bitflip,riscv_machine_mode_rand_test,932001,,mdu_supplement_20260827.tar.gz,case_1
933,case_933,bug_225,mdu,rem_div_zero_result_bitflip,riscv_machine_mode_rand_test,932002,,mdu_supplement_20260827.tar.gz,case_2
934,case_934,bug_225,mdu,rem_div_zero_result_bitflip,riscv_machine_mode_rand_test,932003,,mdu_supplement_20260827.tar.gz,case_3
935,case_935,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rand_instr_test,932001,,mdu_supplement_20260827.tar.gz,case_4
936,case_936,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rand_instr_test,932002,,mdu_supplement_20260827.tar.gz,case_5
937,case_937,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rand_instr_test,932003,,mdu_supplement_20260827.tar.gz,case_6
938,case_938,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rv32im_instr_test,932001,,mdu_supplement_20260827.tar.gz,case_7
939,case_939,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rv32im_instr_test,932002,,mdu_supplement_20260827.tar.gz,case_8
940,case_940,bug_225,mdu,rem_div_zero_result_bitflip,riscv_rv32im_instr_test,932003,,mdu_supplement_20260827.tar.gz,case_9
941,case_941,bug_226,mdu,rem_signed_sign_source_wrong,riscv_machine_mode_rand_test,932101,,mdu_supplement_20260827.tar.gz,case_10
942,case_942,bug_226,mdu,rem_signed_sign_source_wrong,riscv_machine_mode_rand_test,932102,,mdu_supplement_20260827.tar.gz,case_11
943,case_943,bug_226,mdu,rem_signed_sign_source_wrong,riscv_machine_mode_rand_test,932103,,mdu_supplement_20260827.tar.gz,case_12
944,case_944,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rand_instr_test,932101,,mdu_supplement_20260827.tar.gz,case_13
945,case_945,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rand_instr_test,932102,,mdu_supplement_20260827.tar.gz,case_14
946,case_946,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rand_instr_test,932103,,mdu_supplement_20260827.tar.gz,case_15
947,case_947,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rv32im_instr_test,932101,,mdu_supplement_20260827.tar.gz,case_16
948,case_948,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rv32im_instr_test,932102,,mdu_supplement_20260827.tar.gz,case_17
949,case_949,bug_226,mdu,rem_signed_sign_source_wrong,riscv_rv32im_instr_test,932103,,mdu_supplement_20260827.tar.gz,case_18
950,case_950,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_machine_mode_rand_test,934001,,branch_supplement_20260827.tar.gz,case_1
951,case_951,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_machine_mode_rand_test,934002,,branch_supplement_20260827.tar.gz,case_2
952,case_952,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_machine_mode_rand_test,934003,,branch_supplement_20260827.tar.gz,case_3
953,case_953,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rand_instr_test,934001,,branch_supplement_20260827.tar.gz,case_4
954,case_954,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rand_instr_test,934002,,branch_supplement_20260827.tar.gz,case_5
955,case_955,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rand_instr_test,934003,,branch_supplement_20260827.tar.gz,case_6
956,case_956,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rv32im_instr_test,934001,,branch_supplement_20260827.tar.gz,case_7
957,case_957,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rv32im_instr_test,934003,,branch_supplement_20260827.tar.gz,case_8
958,case_958,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_machine_mode_rand_test,935001,,branch_supplement_20260827.tar.gz,case_9
959,case_959,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_machine_mode_rand_test,935002,,branch_supplement_20260827.tar.gz,case_10
960,case_960,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_machine_mode_rand_test,935003,,branch_supplement_20260827.tar.gz,case_11
961,case_961,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rand_instr_test,935001,,branch_supplement_20260827.tar.gz,case_12
962,case_962,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rand_instr_test,935002,,branch_supplement_20260827.tar.gz,case_13
963,case_963,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rand_instr_test,935003,,branch_supplement_20260827.tar.gz,case_14
964,case_964,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rv32im_instr_test,935002,,branch_supplement_20260827.tar.gz,case_15
965,case_965,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rv32im_instr_test,935003,,branch_supplement_20260827.tar.gz,case_16
966,case_966,bug_234,decode_alu,conditional_addi_sub_decode,riscv_machine_mode_rand_test,938002,,decode_branch_supplement_20260827.tar.gz,case_9
967,case_967,bug_234,decode_alu,conditional_addi_sub_decode,riscv_rand_instr_test,938002,,decode_branch_supplement_20260827.tar.gz,case_10
968,case_968,bug_234,decode_alu,conditional_addi_sub_decode,riscv_rv32im_instr_test,938002,,decode_branch_supplement_20260827.tar.gz,case_11
969,case_969,bug_239,alu,conditional_xor_operand_low_nibble,riscv_machine_mode_rand_test,943001,,alu_decode_supplement_20260827.tar.gz,case_1
970,case_970,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rand_instr_test,943001,,alu_decode_supplement_20260827.tar.gz,case_2
971,case_971,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rv32im_instr_test,943001,,alu_decode_supplement_20260827.tar.gz,case_3
972,case_972,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rv32im_instr_test,943002,,alu_decode_supplement_20260827.tar.gz,case_4
973,case_973,bug_240,alu,conditional_or_operand_low_nibble,riscv_machine_mode_rand_test,944001,,alu_decode_supplement_20260827.tar.gz,case_5
974,case_974,bug_240,alu,conditional_or_operand_low_nibble,riscv_machine_mode_rand_test,944002,,alu_decode_supplement_20260827.tar.gz,case_6
975,case_975,bug_240,alu,conditional_or_operand_low_nibble,riscv_rand_instr_test,944001,,alu_decode_supplement_20260827.tar.gz,case_7
976,case_976,bug_240,alu,conditional_or_operand_low_nibble,riscv_rand_instr_test,944002,,alu_decode_supplement_20260827.tar.gz,case_8
977,case_977,bug_240,alu,conditional_or_operand_low_nibble,riscv_rv32im_instr_test,944001,,alu_decode_supplement_20260827.tar.gz,case_9
978,case_978,bug_240,alu,conditional_or_operand_low_nibble,riscv_rv32im_instr_test,944002,,alu_decode_supplement_20260827.tar.gz,case_10
979,case_979,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_machine_mode_rand_test,945001,,alu_decode_supplement_20260827.tar.gz,case_11
980,case_980,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_machine_mode_rand_test,945002,,alu_decode_supplement_20260827.tar.gz,case_12
981,case_981,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rand_instr_test,945001,,alu_decode_supplement_20260827.tar.gz,case_13
982,case_982,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rand_instr_test,945002,,alu_decode_supplement_20260827.tar.gz,case_14
983,case_983,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rv32im_instr_test,945001,,alu_decode_supplement_20260827.tar.gz,case_15
984,case_984,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rv32im_instr_test,945002,,alu_decode_supplement_20260827.tar.gz,case_16
985,case_985,bug_242,mdu,conditional_divu_signed_mode,riscv_machine_mode_rand_test,946001,,mdu_decode_supplement_20260827.tar.gz,case_1
986,case_986,bug_242,mdu,conditional_divu_signed_mode,riscv_rand_instr_test,946001,,mdu_decode_supplement_20260827.tar.gz,case_2
987,case_987,bug_242,mdu,conditional_divu_signed_mode,riscv_rand_instr_test,946002,,mdu_decode_supplement_20260827.tar.gz,case_3
988,case_988,bug_242,mdu,conditional_divu_signed_mode,riscv_rv32im_instr_test,946002,,mdu_decode_supplement_20260827.tar.gz,case_4
989,case_989,bug_243,mdu,conditional_remu_div_operator,riscv_machine_mode_rand_test,947001,,mdu_decode_supplement_20260827.tar.gz,case_5
990,case_990,bug_243,mdu,conditional_remu_div_operator,riscv_machine_mode_rand_test,947002,,mdu_decode_supplement_20260827.tar.gz,case_6
991,case_991,bug_243,mdu,conditional_remu_div_operator,riscv_rand_instr_test,947001,,mdu_decode_supplement_20260827.tar.gz,case_7
992,case_992,bug_243,mdu,conditional_remu_div_operator,riscv_rand_instr_test,947002,,mdu_decode_supplement_20260827.tar.gz,case_8
993,case_993,bug_243,mdu,conditional_remu_div_operator,riscv_rv32im_instr_test,947001,,mdu_decode_supplement_20260827.tar.gz,case_9
994,case_994,bug_243,mdu,conditional_remu_div_operator,riscv_rv32im_instr_test,947002,,mdu_decode_supplement_20260827.tar.gz,case_10
995,case_995,bug_244,branch_jump,conditional_beq_ne_decode,riscv_machine_mode_rand_test,948001,,branch_decode_supplement_20260827.tar.gz,case_1
996,case_996,bug_244,branch_jump,conditional_beq_ne_decode,riscv_machine_mode_rand_test,948002,,branch_decode_supplement_20260827.tar.gz,case_2
997,case_997,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rand_instr_test,948001,,branch_decode_supplement_20260827.tar.gz,case_3
998,case_998,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rand_instr_test,948002,,branch_decode_supplement_20260827.tar.gz,case_4
999,case_999,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rv32im_instr_test,948002,,branch_decode_supplement_20260827.tar.gz,case_5
1000,case_1000,bug_245,branch_jump,conditional_bne_eq_decode,riscv_machine_mode_rand_test,949001,,branch_decode_supplement_20260827.tar.gz,case_6
1001,case_1001,bug_245,branch_jump,conditional_bne_eq_decode,riscv_machine_mode_rand_test,949002,,branch_decode_supplement_20260827.tar.gz,case_7
1002,case_1002,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rand_instr_test,949001,,branch_decode_supplement_20260827.tar.gz,case_8
1003,case_1003,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rand_instr_test,949002,,branch_decode_supplement_20260827.tar.gz,case_9
1004,case_1004,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rv32im_instr_test,949001,,branch_decode_supplement_20260827.tar.gz,case_10
1005,case_1005,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rv32im_instr_test,949002,,branch_decode_supplement_20260827.tar.gz,case_11
1006,case_1006,bug_246,branch_jump,conditional_blt_bge_decode,riscv_machine_mode_rand_test,950001,,branch_decode_supplement_20260827.tar.gz,case_12
1007,case_1007,bug_246,branch_jump,conditional_blt_bge_decode,riscv_machine_mode_rand_test,950002,,branch_decode_supplement_20260827.tar.gz,case_13
1008,case_1008,bug_246,branch_jump,conditional_blt_bge_decode,riscv_rand_instr_test,950001,,branch_decode_supplement_20260827.tar.gz,case_14
